0.35127	0.18341	0.060533	0.021387	0.01649	0.012319	0.011777	0.0057756	0.0048182	0.002455	0.0026936	0.00030838	0.00024551	0.0001098	0.00014074	0.0007434	0.00030857	0.00012452	4.0415e-05	6.0352e-05	4.9671e-05	0.00050375	0.00050332	0.00076326	0.00027355	0.00058859	0.00012373	5.4827e-05	3.4608e-05	0.0001095	3.4023e-05	2.5012e-05	2.0424e-05	4.2461e-05	2.6736e-05	8.5114e-05	0.00013314	0.0010117	0.00091724	0.00027352	6.2423e-05	6.5305e-05	3.0574e-05	4.1999e-05	0.00025365	0.00011267	0.00010403	5.4633e-05	3.5095e-05	2.9402e-05	3.8602e-05	4.6213e-05	4.7219e-05	6.4898e-05	4.4722e-05	3.5416e-05	3.2077e-05	2.382e-05	2.3053e-05	2.9274e-05	2.9648e-05	4.4349e-05	3.04e-05	2.1539e-05
0.10766	0.13078	0.0023243	0.0018296	0.013105	0.0055837	0.0098841	0.0047318	0.0057177	0.0086481	0.0023037	0.00054541	0.00014019	6.209e-05	0.00025621	0.00028597	6.6882e-05	6.6255e-05	0.00017166	9.4473e-05	6.5013e-05	0.00024852	0.00015135	4.2572e-05	7.9113e-05	7.2942e-05	5.3434e-05	0.00010026	0.00027835	0.00010323	3.6046e-05	5.8681e-05	3.1705e-05	2.7172e-05	6.8486e-05	2.4069e-05	3.4099e-05	5.5726e-05	3.8819e-05	6.3265e-05	5.5591e-05	5.3852e-05	4.7013e-05	5.9155e-05	4.2905e-05	3.121e-05	5.8885e-05	5.4056e-05	4.1109e-05	2.4358e-05	2.1358e-05	2.1898e-05	2.15e-05	5.5228e-05	5.0766e-05	1.9623e-05	4.3799e-05	2.3055e-05	2.7548e-05	3.9841e-05	1.9683e-05	3.0479e-05	3.206e-05	2.2124e-05
0.20058	0.25034	0.045155	0.063945	0.020172	0.012718	0.0087523	0.0013748	0.0020414	0.0051854	0.0034518	0.0015094	0.0011381	0.00025149	3.7729e-05	0.00020627	0.0010098	0.00031426	0.00043087	0.00022092	0.00015306	0.00061232	0.00055954	0.0005261	0.00076806	0.00071613	0.0006971	0.00046937	0.00016601	9.481e-05	0.00013519	0.00016156	3.9005e-05	0.00012891	0.00021619	0.00035074	0.00046353	0.0003706	0.00019794	0.00017935	0.00017243	7.1626e-05	6.8645e-05	6.6365e-05	0.00010368	0.00010234	4.9291e-05	7.832e-05	4.4565e-05	6.9612e-05	3.1326e-05	3.1929e-05	6.5063e-05	4.9983e-05	3.0531e-05	6.715e-05	6.1049e-05	1.9166e-05	4.5778e-05	4.767e-05	2.8687e-05	2.9721e-05	6.6868e-05	4.1553e-05
0.11107	0.11185	0.069633	0.054452	0.012095	0.0024329	0.0019705	0.0094308	0.006226	0.0091604	0.0069551	0.00096664	0.00013367	1.9852e-05	4.001e-05	0.00015494	7.6847e-05	7.0874e-05	6.7225e-05	3.8695e-05	5.49e-05	2.8059e-05	2.6191e-05	7.5921e-05	0.0003556	0.00052817	0.00028564	5.8057e-05	3.8308e-05	1.4817e-05	2.5367e-05	1.2973e-05	1.3389e-05	3.2492e-05	1.4912e-05	1.0388e-05	3.4593e-05	7.6253e-06	8.9145e-06	1.0937e-05	2.4279e-05	3.0269e-05	2.6416e-05	2.1909e-05	2.1602e-05	5.1943e-05	8.8029e-05	1.7693e-05	1.6071e-05	1.5911e-05	2.729e-05	3.6562e-05	3.8523e-05	3.601e-05	2.4999e-05	1.8956e-05	2.0099e-05	2.3207e-05	3.2277e-05	3.4411e-05	3.619e-05	2.1925e-05	3.3702e-05	2.7881e-05
0.21699	0.32626	0.10158	0.063765	0.01789	0.0075505	0.01803	0.013055	0.012506	0.009663	0.0039807	0.00035816	0.00032093	5.6678e-05	0.00015167	0.00031041	0.00049036	0.00013718	0.00011779	6.7232e-05	8.3263e-05	4.606e-05	9.3505e-05	0.0013246	0.0021556	0.00098929	0.00029092	0.00016257	2.1766e-05	5.8742e-05	6.6826e-05	2.1157e-05	2.9999e-05	6.3113e-05	0.00025322	0.00019862	8.4224e-05	5.6966e-05	7.134e-05	2.2328e-05	3.0442e-05	2.8793e-05	1.8418e-05	1.9446e-05	2.5207e-05	5.416e-05	9.0709e-05	5.2429e-05	4.1257e-05	3.0021e-05	4.467e-05	3.3443e-05	3.3105e-05	5.201e-05	2.9365e-05	1.5195e-05	4.3395e-05	2.54e-05	6.1127e-05	3.2551e-05	2.2622e-05	3.4712e-05	4.4035e-05	4.4449e-05
0.37078	0.16791	0.053717	0.013289	0.0053533	0.011932	0.007371	0.007243	0.0031072	0.0016902	0.0013775	0.00021149	0.00019743	9.7964e-05	5.6438e-05	3.8003e-05	0.00019459	7.4306e-05	3.8569e-05	4.1338e-05	2.8168e-05	8.4749e-05	4.4497e-05	6.508e-05	6.6464e-05	0.00026847	3.8808e-05	7.636e-05	4.7519e-05	2.42e-05	2.2898e-05	5.0774e-05	6.2222e-05	4.0635e-05	2.8856e-05	4.0988e-05	7.4468e-05	4.8474e-05	1.5662e-05	3.4087e-05	2.1666e-05	1.9652e-05	1.9007e-05	4.5691e-05	2.5203e-05	4.0593e-05	4.1788e-05	3.8857e-05	2.5395e-05	4.4676e-05	6.2684e-05	4.3069e-05	9.6762e-05	6.7871e-05	8.9002e-05	6.2666e-05	4.3901e-05	5.9976e-05	4.475e-05	9.0252e-05	4.1557e-05	4.5987e-05	5.215e-05	5.7217e-05
0.26356	0.12391	0.032148	0.016116	0.0036919	0.005581	0.0064099	0.00092162	0.0019361	0.0018962	0.00059433	0.00022197	0.0003588	8.9516e-05	6.6887e-05	0.00013282	0.00011069	0.00012637	6.1129e-05	4.5724e-05	3.4707e-05	6.7873e-05	9.3462e-05	0.00019134	7.4076e-05	0.0001575	0.00018884	0.00016364	3.77e-05	4.0409e-05	4.1464e-05	3.7395e-05	4.7091e-05	3.8926e-05	4.6555e-05	8.8861e-05	5.4859e-05	7.6629e-05	0.0001035	3.5885e-05	4.4589e-05	3.8635e-05	9.6838e-05	6.593e-05	5.3425e-05	2.7608e-05	3.2322e-05	3.1e-05	2.6529e-05	2.3235e-05	3.7567e-05	3.7424e-05	4.9664e-05	3.0934e-05	2.7347e-05	5.1111e-05	3.1849e-05	3.7439e-05	7.985e-05	6.9625e-05	2.9377e-05	2.5841e-05	3.6134e-05	4.1659e-05
0.26234	0.12781	0.034146	0.003587	0.0021916	0.0040281	0.0043673	0.00068185	0.00043452	0.00030852	0.00026079	6.5802e-05	0.00010867	8.4479e-05	8.5947e-05	9.7872e-05	7.6233e-05	7.9609e-05	6.9151e-05	8.1652e-05	2.8274e-05	3.6149e-05	2.9515e-05	5.2264e-05	0.0001379	7.7316e-05	7.6578e-05	6.8579e-05	5.8789e-05	3.5149e-05	2.7965e-05	1.9797e-05	2.1771e-05	5.7494e-05	2.1373e-05	4.7591e-05	4.4992e-05	5.7846e-05	0.00010574	7.1102e-05	5.2356e-05	5.3094e-05	4.6609e-05	4.4313e-05	3.0049e-05	3.4428e-05	2.6378e-05	5.7076e-05	3.2474e-05	3.5856e-05	2.0872e-05	4.2078e-05	5.297e-05	2.6758e-05	6.7054e-05	4.4744e-05	6.9826e-05	8.2713e-05	5.4188e-05	2.8797e-05	4.5766e-05	6.6516e-05	3.4608e-05	4.817e-05
0.12024	0.070542	0.017871	0.004493	0.0063647	0.0027327	0.0053738	0.001389	0.0013067	0.0006709	0.0024314	0.00018955	0.00013345	0.00013534	8.2176e-05	0.00013175	4.0362e-05	2.5985e-05	3.9847e-05	5.3949e-05	5.7043e-05	3.9848e-05	5.6285e-05	0.00010648	1.7167e-05	9.9398e-05	2.397e-05	1.7795e-05	3.3226e-05	5.4835e-05	1.585e-05	2.3655e-05	3.1451e-05	1.8605e-05	2.2606e-05	5.4396e-05	4.5349e-05	3.1234e-05	1.1406e-05	2.8022e-05	1.3268e-05	1.8226e-05	1.8132e-05	3.1055e-05	1.9445e-05	2.91e-05	1.2789e-05	4.3117e-05	1.7573e-05	1.7217e-05	1.3651e-05	3.022e-05	2.2985e-05	3.3138e-05	3.3305e-05	2.4616e-05	3.6487e-05	2.2884e-05	6.2658e-05	3.5582e-05	4.9753e-05	3.548e-05	1.6077e-05	2.5938e-05
0.12467	0.070849	0.0074344	0.0037422	0.0031923	0.0026388	0.0033525	0.00073121	0.00097401	0.0013142	0.00087651	0.00031205	0.00025901	0.00014805	0.00015512	7.4177e-05	0.00011777	8.5891e-05	7.7027e-05	7.7024e-05	0.00014128	0.00011207	9.8122e-05	0.00011809	0.00011982	0.00022946	0.00012508	0.00011438	0.0001139	0.00010386	0.00010427	0.00012171	3.7362e-05	6.4877e-05	9.4853e-05	0.00021559	0.0001098	5.8905e-05	7.8628e-05	5.4327e-05	0.00012389	5.5833e-05	0.00011489	4.8385e-05	4.2816e-05	9.3591e-05	4.0419e-05	3.4318e-05	4.1584e-05	6.1776e-05	4.0087e-05	4.0332e-05	3.3053e-05	3.6551e-05	4.8217e-05	2.4212e-05	9.6921e-05	3.5544e-05	3.9865e-05	1.9079e-05	4.8617e-05	4.4991e-05	4.6235e-05	3.3523e-05
